omega,forcing_amp,output_i,forcing_j,real,real_ci_low,real_ci_high,imag,imag_ci_low,imag_ci_high,amplitude,amplitude_ci_low,amplitude_ci_high,phase,phase_ci_low,phase_ci_high
6.62679700366597,0.003,z,z,-18.90875072795745,-47.97867639610285,8.786053930270823,19.559575777722568,-9.152385718291066,48.052001964627884,27.205107217147717,128.36969003024296,167.01187998213226,-2.3392776387628067,-8.956868238446964,4.680325778117812
6.62679700366597,0.01,x,x,1.8299516242477059,-6.240943186614878,9.343684385837154,-7.0383516630957725,-14.202608354723916,-0.006206100542732177,7.272352926013,34.742655304940314,43.76387609692622,1.316430904359617,-6.96921787218842,7.491373227161712
6.62679700366597,0.01,x,y,-5.821982898458408,-13.837746359655311,1.9705087255903264,4.668884679405842,-2.4607773656056833,11.687771806024104,7.462839206329771,35.31380565693941,44.469066768571516,-2.465669515256684,-8.254933857039402,0.5267929912598545
6.62679700366597,0.01,x,z,3.6244526279883496,-4.317348542455783,11.116736573088568,-1.0676866043354916,-7.61083817795699,5.700267142935242,3.778440357820817,31.591521330539784,41.345651680100225,0.2864757491205163,-40.87732354382817,28.23195745516898
6.62679700366597,0.01,y,x,-3.0430978490432685,-11.785435364708203,5.97165088107546,-8.340543351648234,-17.03492082064461,0.7465192654423347,8.878350517949567,41.31020933110083,52.17375849500992,1.9206441649317212,-3.4583719911622737,4.56460206568639
6.62679700366597,0.01,y,y,-2.690019443904295,-11.903403354075502,6.984930594656434,8.52528936395533,0.1494319731387635,17.437009301493447,8.939617628721772,42.45948384726065,53.76133055758677,-1.876442958102753,-10.537424668276206,3.7455144034604397
6.62679700366597,0.01,y,z,2.9643980654193838,-5.2471654464168465,11.789099554462387,-3.471991020865953,-11.764610039998047,5.116180453257925,4.565345281491422,37.894231747626215,49.335006032611766,0.8640982784487333,-61.79708796382091,46.87052834481121
6.62679700366597,0.01,z,x,2.030149002376711,-3.9063793241834857,8.142275033523568,7.799384285480811,0.0707851010769507,15.365347728210898,8.059274173550381,30.735747536196758,40.42014704488567,-1.3161509743484228,-16.178741569488537,8.72754389233507
6.62679700366597,0.01,z,y,2.3279164513830835,-5.379079140724923,10.009011066436111,6.155767239220696,-0.6862148273300369,13.261093724811305,6.581235849601714,33.859047648309016,42.82358851716177,-1.2092508066977,-9.645927049295294,9.303992579280306
6.62679700366597,0.01,z,z,2.2636283355284683,-5.406370644007455,9.91328771884281,2.95330235898241,-4.8595474098783376,10.745969638367267,3.7210224488678447,34.809019977724304,44.10951828769495,-0.9168351997353592,-45.370621541232985,49.14143380587023
